         0     5   0.   0.
             -1   50      128     -0.0024691    0.0197320  155.5612335    0.0000000  0.0000000  0.0000000   127.910537
              2112    0     1      0.0023880   -0.0037039    1.2324538    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0074641    0.0036909    1.2642491    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0062601   -0.0140930    1.2316210    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0011230   -0.0056258    1.2183754    0.0000000  0.0000000  0.0000000   0.939565379
         1     5   0.   0.
             -1   50      128     -0.0161160   -0.0036456  155.5451050    0.0000000  0.0000000  0.0000000   127.910537
              2112    0     1      0.0153670   -0.0000023    1.2476313    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0024447   -0.0068700    1.2530397    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0028680   -0.0006010    1.2236785    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0045645    0.0111190    1.2384799    0.0000000  0.0000000  0.0000000   0.939565379
         2     5   0.   0.
             -1   50      128     -0.0031649    0.0077975  155.5742950    0.0000000  0.0000000  0.0000000   127.910537
              2112    0     1     -0.0037351    0.0075454    1.2418683    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0035096    0.0046509    1.2095995    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0060952    0.0008503    1.2413101    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0027047   -0.0208440    1.2408602    0.0000000  0.0000000  0.0000000   0.939565379
         3     5   0.   0.
             -1   50      128      0.0127060   -0.0126650  155.6506348    0.0000000  0.0000000  0.0000000   127.910537
              2112    0     1      0.0008599    0.0086852    1.2176373    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0026816    0.0118900    1.2229567    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0023286    0.0008463    1.2274523    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0085555   -0.0087569    1.1892390    0.0000000  0.0000000  0.0000000   0.939565379
         4     5   0.   0.
             -1   50      128      0.0072748   -0.0185200  155.6355591    0.0000000  0.0000000  0.0000000   127.910537
              2112    0     1     -0.0117750   -0.0005523    1.2082787    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0020311    0.0021401    1.1942877    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0007661    0.0133860    1.2407044    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0032349    0.0035461    1.2291026    0.0000000  0.0000000  0.0000000   0.939565379
         5     5   0.   0.
             -1   50      128     -0.0194200    0.0164020  155.6222534    0.0000000  0.0000000  0.0000000   127.910537
              2112    0     1      0.0136810   -0.0025194    1.2171577    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0059328   -0.0019374    1.2256294    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0057817   -0.0020647    1.1958772    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1      0.0055880   -0.0098805    1.2470094    0.0000000  0.0000000  0.0000000   0.939565379
         6     5   0.   0.
             -1   50      128      0.0067238   -0.0446620  155.6174164    0.0000000  0.0000000  0.0000000   127.910537
              2112    0     1      0.0023598    0.0063626    1.2073596    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0085277    0.0035766    1.2306299    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0000879    0.0132830    1.2306936    0.0000000  0.0000000  0.0000000   0.939565379
              2112    0     1     -0.0004681    0.0214400    1.2218418    0.0000000  0.0000000  0.0000000   0.939565379
